"source","titre","prix","type_bien","type_annonce","quartier","ville","surface_m2","nb_chambres","nb_sdb","nb_salons","description","date_publication","vendeur","caracteristiques"
"voursa.com","200م# من المطار ابلوك 6 للبيع ","1200000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","االسلام عليكم هذ 200م# قرصة حقيقية قي المطار ابلوك 6 مبيوع ب 12مليون سعرها للاخير للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-08-15","","Taille rue: N/A | Proche de: ابلوك 6"
"voursa.com","دبلكس للإيجار فمنطقة سانتر متار ","30000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","320.0","5.0","","2.0","دبلكس لايجار حط سكن سفير السعودية مساحتو320 متر فيه كراجين وتحويش وبيت عامل وصالونه وبيت جماعه ولسه ودوش ببليك وكزين الفوق فيه بيتين اركاد وبيت وجلسه وبلكونه ","2025-12-29","","Titre foncier | type de location: Location au mois | type de propriété: Duplex | 1 balcon(s) | Taille rue: 30.00 | Proche de: سكن سفير السعودية | Garage"
"voursa.com","نيمرو مساحتو 200م","2600000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","للبيع 200م من سكتير 4 فلكرن وبلده ابيظ مبيوعه ب 26مليون ","2025-05-20","","Taille rue: N/A | Proche de: كدروه شاره "
"voursa.com","نيمروين فالحي الجامعي اعل گدروه","15000000","Terrain","Vente","Tevragh Zeina","Nouakchott","1200.0","","","","اعل گدروه ديار تاتا","2025-04-30","","Taille rue: N/A | Proche de: ديار تاتا"
"voursa.com","دار وابرتماهين فعين الطلح ","4500000","Appartement/Maison","Vente","Teyarett","Nouakchott","150.0","7.0","","2.0","دار وابرتماهين فعين الطلح احذ سمعة الكوري اعل شارع اكبير امدخلين 300الف شهريا ","2026-01-28","","Titre foncier | type de propriété: Appartement | 2 balcon(s) | Taille rue: 20.00 | Proche de: سمعة الكوري  | Garage"
"voursa.com","حوانيت ومخازن في قلب شارع الرزق  للبيع","10000000","Entrepôt","Vente","Tevragh Zeina","Nouakchott","200.0","","",""," حوانيت ومخاززن  في قلب سوق شارع الرزق للبيع","2025-07-08","","Taille rue: N/A | Proche de: مؤسسة النزاهة سوق كلينلك"
"voursa.com","استديو مفروش جاهز اعل طريك انواذيب ","35000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","150.0","3.0","","2.0","سعر 350الف دور اي ايجار يومي ول شهري  تلفنل 26678975.36147216","2025-10-28","","Titre foncier | type de location: Location au mois | 1 balcon(s) | Taille rue: 30.00 | Proche de: سفارت امريكا "
"voursa.com","للإجار أبرتماه مفروش فصحراوي ","2000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","200.0","4.0","","3.0","أبرتماه مفروش للإجار فصحراوي طراز أول 
يصلح الأسره متوفر على كل أحتياجاتكم للإجار الشري والأسبوعي مكان مناسب جدا 
36707610","2025-08-14","","Titre foncier | type de location: Location à la semaine | 1 balcon(s) | Taille rue: 15.00 | Proche de: البديل | Meublé"
"voursa.com","اربع نيمروات ف اغنودرت للبيع ","3300000","Terrain","Vente","Tevragh Zeina","Nouakchott","1200.0","","","","السلام عليكم هذ اربع نيمروات ف اعنودرت مساحتهم 1200م# مبيوعين ب 33مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-05-26","","Taille rue: N/A | Proche de: اغنودرت "
"voursa.com","200م# من اتراب ديدي صانتر ميتير للبيع ","2000000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","السلام عليكم هذ 200م# من اتراب ديدي صانتر ميتر لصك فدار مبيوع ب بعشرين ملبون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-26","","Taille rue: N/A | Proche de: اتراب  ديدي صانتر ميتر "
"voursa.com","قطعة أرضية ","60000000","Terrain","Vente","Tevragh Zeina","Nouakchott","3500.0","","","","قطعة أرضية 
مساحتها : 3500 م مربع 
على طريق انواذيب 
فاتح أعلى كيدروه ","2026-01-09","","Titre foncier | Taille rue: 40.00 | Proche de: كرفور البراد "
"voursa.com","منزل فدار البركه ","1200000","Appartement/Maison","Vente","Teyarett","Nouakchott","150.0","3.0","","2.0","دار جاي كبلت امسيد اهل اب ابرمه و كيتانص مزالت مظبوطه فاتحه فبرك ","2025-09-04","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: امسيد اهل اب | Garage"
"voursa.com","نيمرو أفكرن من بوش 9 ","4500000","Terrain","Vente","Tevragh Zeina","Nouakchott","530.0","","","","نيمرو أفكرن من بوش 9 فاتح فبرك وأكريب من كدروه مزال عند المالك الأصلي عندو برمة المالية المساحة 530م٢  ب 45 مليون ","2025-11-20","","Taille rue: N/A | Proche de: بوش 9"
"voursa.com","نيمرو في المطار القديم","1200000","Terrain","Vente","Dar Naim","Nouakchott","180.0","","","","126 من بلوك 35
المساحة: 180 
السعر 12 
الأوراق تيتر فونصي","2025-11-02","","Taille rue: N/A | Proche de: المطار"
"voursa.com","منزل للبيـــــــــــــــــــــع زعطر ","800000","Appartement/Maison","Vente","Dar Naim","Nouakchott","300.0","6.0","","1.0","السلام عليكم 
دار للبيـــــــــــــــــــــع 
زعطر فراج محمد سالم 
فاتح على شارع8 
بتين ركاد صالون بيت جماعه بيت جماعه ثاني الفوك فيه صالون تهوية منقوشة مكروية 
المساحة300م٢
 السعر 8 مليون ","2025-12-22","","Titre foncier | type de propriété: Autre | 1 balcon(s) | Taille rue: 8.00 | Proche de: فراج محمد سالم  | Garage"
"voursa.com","نيمرو للبيـع فسكوجيم عين الطلح ","1400000","Terrain","Vente","Tevragh Zeina","Nouakchott","170.0","","","","نيمرو للبيـــع فسكوجيم عين الطلح أفكرن فاتح إعلى شارع إكبير ب 14 مليون فرصة ","2025-12-02","","Taille rue: N/A | Proche de: ساحة سكوجيم "
"voursa.com","نيمروين فالمطار القديم بلوك 57","3800000","Terrain","Vente","Dar Naim","Nouakchott","800.0","","","","المساحة 800م٢ مبيوعين ب 38 مليون كلهم تيتر مقطوعة واحد منهم أفكرن ","2026-01-22","","Titre foncier | Taille rue: N/A | Proche de: 57"
"voursa.com","نيمروين فالمطار بلوك 4 قرب طب السعودية ","6000000","Terrain","Vente","Dar Naim","Nouakchott","800.0","","","","المساحة الإجمالية 800م٢ الثمن 60 مليون ","2026-02-23","","Titre foncier | Taille rue: N/A | Proche de: طب السعودية "
"voursa.com","نيمرو فاتح اعلي شارع 30من سكتير 2ابلوكات للبيع ","4000000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","السلام عليكم هذ نيمرو فاتح اعلي شارع 30 من سكتير 2 ابلوكات مساحة 600م# مبيوع ب 40مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950م","2025-12-17","","Taille rue: 30.00 | Proche de: سكتير 2 ابلوكات"
"voursa.com","نيمرو من سكتير 1 بلوكات للبيع","3500000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","*نيمرو فرصة على شارع ثلاثين شاك سكتيرات الثلاثة مبيوع فقط ب 35 مليون*","2025-07-08","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","مكزيناة والبر تماهاة للبيع في السوق   قرب شنقيط البلاص","4500000","Local commercial/industriel","Vente","El Mina","Nouakchott","260.0","","","","هاذ موقع تجاري  والدخل شهريا350 ","2026-01-29","","Taille rue: N/A | Proche de: البياه"
"voursa.com","200م# من الفوز الصحراوي للببع ","2000000","Terrain","Vente","Teyarett","Nouakchott","200.0","","","","السلام عليكم هذ 200م# من الفوز الصحراوي مبيوع ب 20مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-03-26","","Taille rue: N/A | Proche de: الفوز"
"voursa.com","نيمرو فيه اكيطون ف اغنودرت للبيع ","1600000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نيمرو فيه اكيطون ف اغنودرت مساحة 300م# مبيوع ب 16مليون قابله لنقاش للإستفسار اكثر اتصلوا. على الرقم التالي 49546950","2025-12-03","","Taille rue: N/A | Proche de: اغنودرت"
"voursa.com","فرصة ديبلكس حكما اجديدة مساحتها 400م² في الفوز","8500000","Appartement/Maison","Vente","Teyarett","Nouakchott","400.0","7.0","","2.0","فرصة: ديبلكس حكما اجديدة في الفوز كد كدروه البوادي. 

مساحتها 400م²
شارعها اكبير .
اللا اب: 85 مليون قديمة 

41545765","2026-02-15","","Titre foncier | type de propriété: Duplex | 4 balcon(s) | Taille rue: 25.00 | Proche de: الفوز _ كدروه البوادي  | Garage"
"voursa.com","نيمرو فكرن من لساتذ","5200000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","نيمرو للبيع فكرن من لساتذ 
المساحة 600م 
السعر 52 مليون
حد مهتم بيه يتواصل امعاي 22576577","2025-12-28","","Taille rue: 20.00 | Proche de: لساتذ"
"voursa.com","نص نيمرو","1600000","Terrain","Vente","Dar Naim","Nouakchott","200.0","","","","عندى ذاك مبيوعه من 200m² محوطه اوعندها تيترى فونصى مستقله مبيوعه اليوم ب16 مليون هي التاليه فيه","2026-01-20","","Titre foncier | Taille rue: 12.00 | Proche de: طب السعوديه"
"voursa.com","نيمرو فكرن من تراب النواب القدماء تفرغ زينة","3500000","Terrain","Vente","Tevragh Zeina","Nouakchott","500.0","","","","شارع كبير وفكرن وموقعو زين تبارك الله 
 ","2025-11-24","","Taille rue: N/A | Proche de: الجامعة"
"voursa.com","نص فكرن من كتاب الضبط سكتير 1 للبيع ","1800000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نص نيمرو من سكتير 1 كتاب الضبط مساحة 300م# مبيوع ب 18مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-05-02","","Taille rue: N/A | Proche de: سكتير 1 كتاب الضبط "
"voursa.com","نيمروات من سكتير 2 أكريب من كدروه كلهم أفكرن ","11000000","Terrain","Vente","Tevragh Zeina","Nouakchott","1200.0","","","","نيمروات من سكتير 2 أكريب من كدروه كلهم أفكرن ب 110","2025-06-20","","Taille rue: N/A | Proche de: جامعة انواكشوط العصرية "
"voursa.com","نيمرو من سكتير 4","6500000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","رقم 445 المساحة 625 الثمن 65مليون","2025-09-19","","Taille rue: N/A | Proche de: سكتير 4"
"voursa.com","نصف من سكتير 4","3200000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","نصف نيمرو من سكتير 4 300م٢ ب 32 مليون تنباع منو 200م٢ أملي ب 22 حد مهتم يتواصل معانا تحية طيبة ","2025-05-13","","Taille rue: 0.00 | Proche de: سكتير 4 افنور "
"voursa.com","الدار مظبوطة سمعة شارع كبير وكرن ","3000000","Appartement/Maison","Vente","Teyarett","Nouakchott","180.0","5.0","","3.0","الدار سمعة مشاء الله زينة في ابرك سوكوجيم شارع كبير وفكرن","2025-07-04","","Titre foncier | 2 balcon(s) | Taille rue: 20.00 | Proche de: برك سوكوجيم عين طلح | Garage"
"voursa.com","نيمرو للبيـــــــــــــــــــــع ","1000000","Terrain","Vente","Dar Naim","Nouakchott","400.0","","","","فرصه للبيـــــــــــــــــــــع نيمرو فالمطار القديم ابلوك 57 رقم 
52 
","2025-05-26","","Taille rue: N/A | Proche de: المطار القديم"
"voursa.com","كازر عل ظريق روصو انواكشوط ","250000","Appartement/Maison","Vente","Rosso","Nouakchott","120.0","3.0","","1.0","كازر عل ظريق روصو انواكشوط ","2025-08-27","","Titre foncier | 1 balcon(s) | Taille rue: 120.00 | Proche de: تيكند | Meublé"
"voursa.com","نيمرو من السيف لللبع ","2600000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نيمرو من السيف صانتر ميتير مساحة 300م# مبيوع ب 26مليون للإستفسار اكثر اتصلوا. على الرقم التالي49546950","2025-07-18","","Taille rue: N/A | Proche de: السيف صانتر ميتير "
